,event_time,symbol,base_volume,close_price,first_trade_id,high_price,ignore,interval,is_closed,kline_close_time,kline_start_time,last_trade_id,low_price,number_of_trades,open_price,quote,taker_by_base_asset_volume,taker_by_quote_asset_volume
0,1633891502364,FTMUSDT,3543.00000000,2.14800000,False,2.14800000,0,1m,False,1633891559999,1633891500000,False,2.14770000,10,2.14770000,7610.29770000,3322.00000000,7135.65600000
0,1633891505379,FTMUSDT,4161.00000000,2.14800000,False,2.14800000,0,1m,False,1633891559999,1633891500000,False,2.14740000,13,2.14770000,8937.75210000,3924.00000000,8428.75200000
0,1633891562567,FTMUSDT,2969.00000000,2.15450000,False,2.15500000,0,1m,False,1633891619999,1633891560000,False,2.15380000,13,2.15500000,6396.03380000,9.00000000,19.39050000
0,1633891623807,FTMUSDT,168.00000000,2.15940000,False,2.15940000,0,1m,False,1633891679999,1633891620000,False,2.15930000,2,2.15930000,362.76470000,168.00000000,362.76470000
0,1633891683059,FTMUSDT,427.00000000,2.15870000,False,2.15870000,0,1m,False,1633891739999,1633891680000,False,2.15720000,3,2.15740000,921.34080000,116.00000000,250.40920000
0,1633891742282,FTMUSDT,216.00000000,2.15890000,False,2.15900000,0,1m,False,1633891799999,1633891740000,False,2.15890000,3,2.15900000,466.34300000,0.00000000,0.00000000
0,1633891804481,FTMUSDT,566.00000000,2.15750000,False,2.15780000,0,1m,False,1633891859999,1633891800000,False,2.15720000,4,2.15720000,1221.26190000,465.00000000,1003.37700000
0,1633891807485,FTMUSDT,747.00000000,2.15770000,False,2.15780000,0,1m,False,1633891859999,1633891800000,False,2.15720000,7,2.15720000,1611.79840000,610.00000000,1316.24350000
0,1633891810025,FTMUSDT,1095.00000000,2.15730000,False,2.15780000,0,1m,False,1633891859999,1633891800000,False,2.15720000,10,2.15720000,2362.63160000,842.00000000,1816.82990000
0,1633891863684,FTMUSDT,97.00000000,2.15800000,False,2.15800000,0,1m,False,1633891919999,1633891860000,False,2.15760000,2,2.15760000,209.29240000,13.00000000,28.05400000
0,1633891866088,FTMUSDT,7222.00000000,2.15630000,False,2.15800000,0,1m,False,1633891919999,1633891860000,False,2.15630000,12,2.15760000,15579.98570000,138.00000000,297.64150000
0,1633891922860,FTMUSDT,430.00000000,2.15470000,False,2.15470000,0,1m,False,1633891979999,1633891920000,False,2.15460000,4,2.15460000,926.49880000,430.00000000,926.49880000
0,1633891925155,FTMUSDT,1119.00000000,2.15490000,False,2.15490000,0,1m,False,1633891979999,1633891920000,False,2.15460000,7,2.15460000,2411.13590000,1076.00000000,2318.47520000
0,1633891984061,FTMUSDT,59.00000000,2.15620000,False,2.15620000,0,1m,False,1633892039999,1633891980000,False,2.15610000,2,2.15610000,127.21330000,59.00000000,127.21330000
0,1633892043818,FTMUSDT,340.00000000,2.15830000,False,2.15940000,0,1m,False,1633892099999,1633892040000,False,2.15830000,6,2.15940000,733.89250000,5.00000000,10.79700000
0,1633892046276,FTMUSDT,937.00000000,2.15840000,False,2.15940000,0,1m,False,1633892099999,1633892040000,False,2.15830000,11,2.15940000,2022.62890000,51.00000000,110.12020000
0,1633892048400,FTMUSDT,1600.00000000,2.15860000,False,2.15940000,0,1m,False,1633892099999,1633892040000,False,2.15830000,18,2.15940000,3453.62780000,119.00000000,256.90500000
0,1633892106129,FTMUSDT,2402.00000000,2.15880000,False,2.15990000,0,1m,False,1633892159999,1633892100000,False,2.15880000,9,2.15960000,5187.35620000,2181.00000000,4710.26140000
0,1633892162692,FTMUSDT,1873.00000000,2.16160000,False,2.16170000,0,1m,False,1633892219999,1633892160000,False,2.16160000,6,2.16170000,4048.77280000,0.00000000,0.00000000
0,1633892228922,FTMUSDT,87.00000000,2.16010000,False,2.16010000,0,1m,False,1633892279999,1633892220000,False,2.16010000,1,2.16010000,187.92870000,0.00000000,0.00000000
0,1633892284130,FTMUSDT,705.00000000,2.16190000,False,2.16190000,0,1m,False,1633892339999,1633892280000,False,2.16140000,3,2.16150000,1524.08190000,0.00000000,0.00000000
0,1633892348161,FTMUSDT,11567.00000000,2.16230000,False,2.16300000,0,1m,False,1633892399999,1633892340000,False,2.16200000,6,2.16300000,25019.26400000,232.00000000,501.77900000
0,1633892402473,FTMUSDT,208.00000000,2.16210000,False,2.16210000,0,1m,False,1633892459999,1633892400000,False,2.16130000,3,2.16130000,449.69200000,177.00000000,382.69170000
0,1633892405476,FTMUSDT,543.00000000,2.16100000,False,2.16210000,0,1m,False,1633892459999,1633892400000,False,2.16100000,7,2.16130000,1173.65230000,205.00000000,443.22210000
0,1633892462703,FTMUSDT,825.00000000,2.16480000,False,2.16480000,0,1m,False,1633892519999,1633892460000,False,2.16380000,4,2.16380000,1785.85570000,820.00000000,1775.03670000
0,1633892525872,FTMUSDT,10952.00000000,2.16340000,False,2.16360000,0,1m,False,1633892579999,1633892520000,False,2.16240000,13,2.16240000,23692.89440000,4096.00000000,8859.41240000
0,1633892582463,FTMUSDT,150.00000000,2.16150000,False,2.16150000,0,1m,False,1633892639999,1633892580000,False,2.16120000,2,2.16120000,324.21000000,100.00000000,216.15000000
0,1633892643208,FTMUSDT,7.00000000,2.16020000,False,2.16020000,0,1m,False,1633892699999,1633892640000,False,2.16020000,1,2.16020000,15.12140000,0.00000000,0.00000000
0,1633892702468,FTMUSDT,998.00000000,2.15660000,False,2.15730000,0,1m,False,1633892759999,1633892700000,False,2.15660000,5,2.15720000,2152.88730000,888.00000000,1915.66030000
0,1633892762668,FTMUSDT,4784.00000000,2.16450000,False,2.16460000,0,1m,False,1633892819999,1633892760000,False,2.16330000,12,2.16330000,10353.99060000,4340.00000000,9393.48540000
0,1633892765560,FTMUSDT,6183.00000000,2.16580000,False,2.16580000,0,1m,False,1633892819999,1633892760000,False,2.16330000,15,2.16330000,13383.00960000,4570.00000000,9891.61940000
0,1633892768692,FTMUSDT,9504.00000000,2.16480000,False,2.16580000,0,1m,False,1633892819999,1633892760000,False,2.16330000,23,2.16330000,20573.55860000,4570.00000000,9891.61940000
0,1633892823191,FTMUSDT,2792.00000000,2.16910000,False,2.16910000,0,1m,False,1633892879999,1633892820000,False,2.16670000,19,2.16670000,6053.79200000,2296.00000000,4978.61900000
0,1633892882068,FTMUSDT,5984.00000000,2.16490000,False,2.16490000,0,1m,False,1633892939999,1633892880000,False,2.16450000,9,2.16480000,12954.08390000,387.00000000,837.79310000
0,1633892942249,FTMUSDT,958.00000000,2.15900000,False,2.16060000,0,1m,False,1633892999999,1633892940000,False,2.15900000,6,2.16000000,2068.87220000,157.00000000,339.21420000
0,1633892945265,FTMUSDT,971.00000000,2.15910000,False,2.16060000,0,1m,False,1633892999999,1633892940000,False,2.15900000,7,2.16000000,2096.94050000,157.00000000,339.21420000
0,1633892947721,FTMUSDT,1594.00000000,2.15910000,False,2.16060000,0,1m,False,1633892999999,1633892940000,False,2.15900000,11,2.16000000,3442.58030000,350.00000000,756.15210000
0,1633893003453,FTMUSDT,768.00000000,2.15600000,False,2.15760000,0,1m,False,1633893059999,1633893000000,False,2.15600000,6,2.15750000,1656.31750000,296.00000000,638.62900000
0,1633893062529,FTMUSDT,558.00000000,2.15610000,False,2.15660000,0,1m,False,1633893119999,1633893060000,False,2.15610000,6,2.15610000,1203.16280000,118.00000000,254.47880000
0,1633893064649,FTMUSDT,2110.00000000,2.15610000,False,2.15660000,0,1m,False,1633893119999,1633893060000,False,2.15610000,14,2.15610000,4549.47000000,318.00000000,685.73880000
0,1633893067651,FTMUSDT,2121.00000000,2.15610000,False,2.15660000,0,1m,False,1633893119999,1633893060000,False,2.15610000,15,2.15610000,4573.18710000,318.00000000,685.73880000
0,1633893123864,FTMUSDT,1905.00000000,2.15680000,False,2.15690000,0,1m,False,1633893179999,1633893120000,False,2.15580000,10,2.15580000,4108.25770000,1905.00000000,4108.25770000
0,1633893127871,FTMUSDT,1924.00000000,2.15640000,False,2.15690000,0,1m,False,1633893179999,1633893120000,False,2.15580000,11,2.15580000,4149.22930000,1924.00000000,4149.22930000
0,1633893182591,FTMUSDT,210.00000000,2.15700000,False,2.15700000,0,1m,False,1633893239999,1633893180000,False,2.15640000,5,2.15640000,452.96220000,182.00000000,392.56620000
0,1633893243198,FTMUSDT,146.00000000,2.16070000,False,2.16100000,0,1m,False,1633893299999,1633893240000,False,2.16070000,2,2.16100000,315.48710000,146.00000000,315.48710000
0,1633893305410,FTMUSDT,115.00000000,2.16070000,False,2.16120000,0,1m,False,1633893359999,1633893300000,False,2.16040000,3,2.16040000,248.49090000,115.00000000,248.49090000
0,1633893362575,FTMUSDT,38.00000000,2.16400000,False,2.16400000,0,1m,False,1633893419999,1633893360000,False,2.16370000,3,2.16370000,82.22450000,38.00000000,82.22450000
0,1633893422786,FTMUSDT,156.00000000,2.16330000,False,2.16370000,0,1m,False,1633893479999,1633893420000,False,2.16330000,2,2.16370000,337.53400000,156.00000000,337.53400000
0,1633893482987,FTMUSDT,398.00000000,2.15920000,False,2.15970000,0,1m,False,1633893539999,1633893480000,False,2.15920000,3,2.15920000,859.38260000,42.00000000,90.70740000
0,1633893542208,FTMUSDT,53.00000000,2.15740000,False,2.15740000,0,1m,False,1633893599999,1633893540000,False,2.15740000,1,2.15740000,114.34220000,53.00000000,114.34220000
0,1633893544646,FTMUSDT,470.00000000,2.15790000,False,2.15790000,0,1m,False,1633893599999,1633893540000,False,2.15740000,4,2.15740000,1014.02400000,470.00000000,1014.02400000
0,1633893604430,FTMUSDT,2088.00000000,2.15890000,False,2.15890000,0,1m,False,1633893659999,1633893600000,False,2.15770000,5,2.15770000,4506.86940000,1862.00000000,4019.22920000
0,1633893662646,FTMUSDT,44.00000000,2.16030000,False,2.16030000,0,1m,False,1633893719999,1633893660000,False,2.16030000,1,2.16030000,95.05320000,44.00000000,95.05320000
0,1633893722859,FTMUSDT,1229.00000000,2.16010000,False,2.16010000,0,1m,False,1633893779999,1633893720000,False,2.15970000,3,2.15970000,2654.36650000,1229.00000000,2654.36650000
0,1633893783034,FTMUSDT,83.00000000,2.15850000,False,2.15850000,0,1m,False,1633893839999,1633893780000,False,2.15850000,1,2.15850000,179.15550000,83.00000000,179.15550000
0,1633893842241,FTMUSDT,1442.00000000,2.15740000,False,2.15750000,0,1m,False,1633893899999,1633893840000,False,2.15700000,5,2.15700000,3110.91370000,1028.00000000,2217.75010000
0,1633893902468,FTMUSDT,7112.00000000,2.15770000,False,2.15870000,0,1m,False,1633893959999,1633893900000,False,2.15770000,16,2.15840000,15349.04320000,787.00000000,1698.43310000
0,1633893963690,FTMUSDT,55.00000000,2.15790000,False,2.15850000,0,1m,False,1633894019999,1633893960000,False,2.15790000,2,2.15850000,118.68990000,0.00000000,0.00000000
0,1633893966583,FTMUSDT,298.00000000,2.15770000,False,2.15850000,0,1m,False,1633894019999,1633893960000,False,2.15770000,7,2.15850000,643.15520000,206.00000000,444.63040000
0,1633894022774,FTMUSDT,210.00000000,2.15910000,False,2.15910000,0,1m,False,1633894079999,1633894020000,False,2.15890000,3,2.15890000,453.38040000,57.00000000,123.06870000
0,1633894082188,FTMUSDT,73.00000000,2.16370000,False,2.16410000,0,1m,False,1633894139999,1633894080000,False,2.16360000,3,2.16360000,157.97320000,59.00000000,127.68190000
0,1633894086498,FTMUSDT,83.00000000,2.16340000,False,2.16410000,0,1m,False,1633894139999,1633894080000,False,2.16340000,4,2.16360000,179.60720000,59.00000000,127.68190000
0,1633894142266,FTMUSDT,21.00000000,2.16230000,False,2.16230000,0,1m,False,1633894199999,1633894140000,False,2.16180000,3,2.16180000,45.40280000,10.00000000,21.62300000
0,1633894203904,FTMUSDT,10689.00000000,2.16700000,False,2.16700000,0,1m,False,1633894259999,1633894200000,False,2.16410000,31,2.16450000,23141.92770000,7689.00000000,16648.12970000
0,1633894262471,FTMUSDT,148.00000000,2.16900000,False,2.16910000,0,1m,False,1633894319999,1633894260000,False,2.16900000,3,2.16910000,321.01350000,41.00000000,88.92900000
0,1633894322232,FTMUSDT,128.00000000,2.16510000,False,2.16600000,0,1m,False,1633894379999,1633894320000,False,2.16510000,4,2.16530000,277.16410000,11.00000000,23.82600000
0,1633894324924,FTMUSDT,3206.00000000,2.16430000,False,2.16600000,0,1m,False,1633894379999,1633894320000,False,2.16430000,17,2.16530000,6940.37270000,179.00000000,387.61480000
0,1633894382115,FTMUSDT,1053.00000000,2.16000000,False,2.16010000,0,1m,False,1633894439999,1633894380000,False,2.16000000,7,2.16000000,2274.57470000,947.00000000,2045.61470000
0,1633894443283,FTMUSDT,200.00000000,2.16320000,False,2.16320000,0,1m,False,1633894499999,1633894440000,False,2.16320000,1,2.16320000,432.64000000,200.00000000,432.64000000
0,1633894504433,FTMUSDT,23.00000000,2.16110000,False,2.16150000,0,1m,False,1633894559999,1633894500000,False,2.16110000,2,2.16150000,49.70890000,0.00000000,0.00000000
0,1633894562304,FTMUSDT,240.00000000,2.16040000,False,2.16040000,0,1m,False,1633894619999,1633894560000,False,2.16020000,2,2.16020000,518.45080000,14.00000000,30.24560000
0,1633894622827,FTMUSDT,60.00000000,2.16130000,False,2.16130000,0,1m,False,1633894679999,1633894620000,False,2.16130000,1,2.16130000,129.67800000,60.00000000,129.67800000
0,1633894683035,FTMUSDT,1584.00000000,2.16200000,False,2.16200000,0,1m,False,1633894739999,1633894680000,False,2.16200000,5,2.16200000,3424.60800000,1584.00000000,3424.60800000
0,1633894744216,FTMUSDT,4632.00000000,2.16270000,False,2.16420000,0,1m,False,1633894799999,1633894740000,False,2.16270000,11,2.16410000,10022.09170000,0.00000000,0.00000000
0,1633894802429,FTMUSDT,1721.00000000,2.15990000,False,2.15990000,0,1m,False,1633894859999,1633894800000,False,2.15900000,5,2.15950000,3716.55500000,470.00000000,1015.15300000
0,1633894804747,FTMUSDT,2866.00000000,2.15980000,False,2.15990000,0,1m,False,1633894859999,1633894800000,False,2.15900000,8,2.15950000,6189.25050000,1223.00000000,2641.48240000
0,1633894862046,FTMUSDT,769.00000000,2.15640000,False,2.15650000,0,1m,False,1633894919999,1633894860000,False,2.15640000,3,2.15650000,1658.29090000,769.00000000,1658.29090000
0,1633894922359,FTMUSDT,1267.00000000,2.15290000,False,2.15340000,0,1m,False,1633894979999,1633894920000,False,2.15270000,5,2.15270000,2727.75970000,1267.00000000,2727.75970000
0,1633894982901,FTMUSDT,465.00000000,2.15110000,False,2.15120000,0,1m,False,1633895039999,1633894980000,False,2.15110000,4,2.15120000,1000.27980000,183.00000000,393.66960000
0,1633895042767,FTMUSDT,11369.00000000,2.15070000,False,2.15070000,0,1m,False,1633895099999,1633895040000,False,2.15000000,22,2.15000000,24448.71120000,11189.00000000,24061.66320000
0,1633895105650,FTMUSDT,77694.00000000,2.15320000,False,2.15320000,0,1m,False,1633895159999,1633895100000,False,2.15010000,46,2.15060000,167137.60760000,77584.00000000,166901.04700000
0,1633895164562,FTMUSDT,469.00000000,2.15540000,False,2.15540000,0,1m,False,1633895219999,1633895160000,False,2.15520000,5,2.15520000,1010.82330000,469.00000000,1010.82330000
0,1633895222011,FTMUSDT,53310.00000000,2.15130000,False,2.15500000,0,1m,False,1633895279999,1633895220000,False,2.15130000,100,2.15460000,114756.07840000,1877.00000000,4040.08870000
0,1633895282806,FTMUSDT,484.00000000,2.14350000,False,2.14400000,0,1m,False,1633895339999,1633895280000,False,2.14350000,6,2.14390000,1037.65580000,448.00000000,960.48980000
0,1633895284826,FTMUSDT,3938.00000000,2.14410000,False,2.14420000,0,1m,False,1633895339999,1633895280000,False,2.14350000,18,2.14390000,8443.55370000,3902.00000000,8366.38770000
0,1633895286904,FTMUSDT,7205.00000000,2.14400000,False,2.14420000,0,1m,False,1633895339999,1633895280000,False,2.14350000,32,2.14390000,15448.11370000,7169.00000000,15370.94770000
0,1633895344409,FTMUSDT,1119.00000000,2.13400000,False,2.13400000,0,1m,False,1633895399999,1633895340000,False,2.13390000,9,2.13400000,2387.94280000,1087.00000000,2319.65800000
0,1633895346477,FTMUSDT,14998.00000000,2.13650000,False,2.13670000,0,1m,False,1633895399999,1633895340000,False,2.13390000,53,2.13400000,32024.32320000,14657.00000000,31295.85990000
0,1633895403250,FTMUSDT,1482.00000000,2.13450000,False,2.13450000,0,1m,False,1633895459999,1633895400000,False,2.13420000,7,2.13420000,3163.14840000,1482.00000000,3163.14840000
0,1633895405383,FTMUSDT,8565.00000000,2.13550000,False,2.13550000,0,1m,False,1633895459999,1633895400000,False,2.13420000,32,2.13420000,18283.29370000,7271.00000000,15520.06920000
0,1633895407464,FTMUSDT,9989.00000000,2.13560000,False,2.13580000,0,1m,False,1633895459999,1633895400000,False,2.13420000,42,2.13420000,21324.55790000,8286.00000000,17687.87300000
0,1633895409526,FTMUSDT,14369.00000000,2.13580000,False,2.13630000,0,1m,False,1633895459999,1633895400000,False,2.13420000,59,2.13420000,30679.70520000,12092.00000000,25817.15000000
0,1633895462721,FTMUSDT,1689.00000000,2.13780000,False,2.13800000,0,1m,False,1633895519999,1633895460000,False,2.13760000,5,2.13800000,3610.84620000,1282.00000000,2740.80540000
0,1633895464808,FTMUSDT,21369.00000000,2.13830000,False,2.13870000,0,1m,False,1633895519999,1633895460000,False,2.13740000,27,2.13800000,45696.04230000,20729.00000000,44327.80070000
0,1633895466941,FTMUSDT,24509.00000000,2.13850000,False,2.13880000,0,1m,False,1633895519999,1633895460000,False,2.13740000,43,2.13800000,52411.80580000,23639.00000000,50551.70870000
0,1633895522618,FTMUSDT,377.00000000,2.13610000,False,2.13620000,0,1m,False,1633895579999,1633895520000,False,2.13610000,2,2.13620000,805.31020000,5.00000000,10.68100000
0,1633895582158,FTMUSDT,4184.00000000,2.13210000,False,2.13210000,0,1m,False,1633895639999,1633895580000,False,2.13090000,13,2.13090000,8917.80800000,3828.00000000,8159.00040000
0,1633895584297,FTMUSDT,8196.00000000,2.13120000,False,2.13220000,0,1m,False,1633895639999,1633895580000,False,2.13090000,31,2.13090000,17471.61270000,3865.00000000,8237.89180000
0,1633895642634,FTMUSDT,694.00000000,2.12660000,False,2.12810000,0,1m,False,1633895699999,1633895640000,False,2.12660000,7,2.12800000,1476.29740000,47.00000000,100.01920000
0,1633895702481,FTMUSDT,11241.00000000,2.12520000,False,2.12550000,0,1m,False,1633895759999,1633895700000,False,2.12440000,29,2.12440000,23891.79950000,9459.00000000,20104.82250000
0,1633895704496,FTMUSDT,78837.00000000,2.12960000,False,2.12960000,0,1m,False,1633895759999,1633895700000,False,2.12440000,127,2.12440000,167586.09430000,75622.00000000,160753.76600000
0,1633895706502,FTMUSDT,82343.00000000,2.12870000,False,2.12960000,0,1m,False,1633895759999,1633895700000,False,2.12440000,147,2.12440000,175051.16140000,75622.00000000,160753.76600000
0,1633895708750,FTMUSDT,83527.00000000,2.12870000,False,2.12960000,0,1m,False,1633895759999,1633895700000,False,2.12440000,153,2.12440000,177572.30460000,76579.00000000,162791.60180000
0,1633895763153,FTMUSDT,1680.00000000,2.12770000,False,2.12770000,0,1m,False,1633895819999,1633895760000,False,2.12660000,8,2.12660000,3573.22670000,1475.00000000,3137.23220000
0,1633895823501,FTMUSDT,2259.00000000,2.12630000,False,2.12630000,0,1m,False,1633895879999,1633895820000,False,2.12560000,7,2.12560000,4801.79850000,2245.00000000,4772.04010000
0,1633895882300,FTMUSDT,5273.00000000,2.13600000,False,2.13610000,0,1m,False,1633895939999,1633895880000,False,2.13280000,28,2.13370000,11256.63000000,4211.00000000,8990.95920000
0,1633895884471,FTMUSDT,8855.00000000,2.13470000,False,2.13620000,0,1m,False,1633895939999,1633895880000,False,2.13280000,52,2.13370000,18905.20620000,5188.00000000,11077.64630000
0,1633895942234,FTMUSDT,3446.00000000,2.13520000,False,2.13570000,0,1m,False,1633895999999,1633895940000,False,2.13520000,12,2.13570000,7358.24980000,3001.00000000,6408.04130000
0,1633895944913,FTMUSDT,6116.00000000,2.13500000,False,2.13570000,0,1m,False,1633895999999,1633895940000,False,2.13470000,17,2.13570000,13058.65550000,5662.00000000,12089.23470000
0,1633896002053,FTMUSDT,24383.00000000,2.13080000,False,2.13340000,0,1m,False,1633896059999,1633896000000,False,2.13040000,44,2.13130000,51991.29130000,23734.00000000,50608.27170000
0,1633896004089,FTMUSDT,27995.00000000,2.13140000,False,2.13340000,0,1m,False,1633896059999,1633896000000,False,2.13040000,63,2.13130000,59688.06790000,26898.00000000,57350.33280000
0,1633896062313,FTMUSDT,4464.00000000,2.13720000,False,2.13720000,0,1m,False,1633896119999,1633896060000,False,2.13720000,6,2.13720000,9540.46080000,4464.00000000,9540.46080000
0,1633896122507,FTMUSDT,3314.00000000,2.13530000,False,2.13620000,0,1m,False,1633896179999,1633896120000,False,2.13530000,6,2.13620000,7078.25540000,74.00000000,158.07880000
0,1633896182683,FTMUSDT,330.00000000,2.12890000,False,2.12910000,0,1m,False,1633896239999,1633896180000,False,2.12870000,6,2.12870000,702.56720000,251.00000000,534.39830000
0,1633896185218,FTMUSDT,2908.00000000,2.12850000,False,2.12910000,0,1m,False,1633896239999,1633896180000,False,2.12830000,26,2.12870000,6189.69710000,265.00000000,564.19800000
0,1633896242858,FTMUSDT,1717.00000000,2.12870000,False,2.12870000,0,1m,False,1633896299999,1633896240000,False,2.12720000,10,2.12720000,3653.23170000,1627.00000000,3461.78370000
0,1633896303046,FTMUSDT,115.00000000,2.12610000,False,2.12610000,0,1m,False,1633896359999,1633896300000,False,2.12610000,1,2.12610000,244.50150000,115.00000000,244.50150000
0,1633896362844,FTMUSDT,12800.00000000,2.12490000,False,2.12530000,0,1m,False,1633896419999,1633896360000,False,2.12390000,30,2.12390000,27189.21910000,8678.00000000,18433.73820000
0,1633896422375,FTMUSDT,2722.00000000,2.11880000,False,2.11900000,0,1m,False,1633896479999,1633896420000,False,2.11810000,18,2.11900000,5767.05840000,1595.00000000,3379.71890000
0,1633896482552,FTMUSDT,7408.00000000,2.11370000,False,2.11490000,0,1m,False,1633896539999,1633896480000,False,2.11220000,21,2.11380000,15654.75120000,2299.00000000,4860.74320000
0,1633896542336,FTMUSDT,6313.00000000,2.10980000,False,2.11040000,0,1m,False,1633896599999,1633896540000,False,2.10970000,29,2.10990000,13320.79080000,5025.00000000,10603.22670000
0,1633896602364,FTMUSDT,2663.00000000,2.11000000,False,2.11020000,0,1m,False,1633896659999,1633896600000,False,2.10980000,11,2.11000000,5618.90530000,2479.00000000,5230.69180000
0,1633896604582,FTMUSDT,7531.00000000,2.10940000,False,2.11080000,0,1m,False,1633896659999,1633896600000,False,2.10890000,31,2.11000000,15889.66160000,4556.00000000,9614.00050000
0,1633896662453,FTMUSDT,510.00000000,2.11370000,False,2.11440000,0,1m,False,1633896719999,1633896660000,False,2.11370000,8,2.11430000,1078.16610000,0.00000000,0.00000000
0,1633896723843,FTMUSDT,684.00000000,2.11520000,False,2.11580000,0,1m,False,1633896779999,1633896720000,False,2.11460000,9,2.11480000,1446.67970000,474.00000000,1002.57370000
0,1633896783482,FTMUSDT,1107.00000000,2.11530000,False,2.11610000,0,1m,False,1633896839999,1633896780000,False,2.11510000,7,2.11520000,2341.71370000,335.00000000,708.78550000
0,1633896842652,FTMUSDT,1089.00000000,2.11660000,False,2.11710000,0,1m,False,1633896899999,1633896840000,False,2.11580000,12,2.11660000,2304.60270000,211.00000000,446.61160000
0,1633896902797,FTMUSDT,2178.00000000,2.12240000,False,2.12240000,0,1m,False,1633896959999,1633896900000,False,2.12160000,12,2.12160000,4621.03670000,274.00000000,581.51030000
0,1633896962980,FTMUSDT,401.00000000,2.11880000,False,2.11880000,0,1m,False,1633897019999,1633896960000,False,2.11880000,3,2.11880000,849.63880000,401.00000000,849.63880000
0,1633896965822,FTMUSDT,515.00000000,2.11820000,False,2.11880000,0,1m,False,1633897019999,1633896960000,False,2.11810000,5,2.11880000,1091.10390000,401.00000000,849.63880000
0,1633896967941,FTMUSDT,9001.00000000,2.12040000,False,2.12080000,0,1m,False,1633897019999,1633896960000,False,2.11810000,33,2.11880000,19075.58230000,7995.00000000,16943.09290000
0,1633896969980,FTMUSDT,9520.00000000,2.12010000,False,2.12080000,0,1m,False,1633897019999,1633896960000,False,2.11810000,37,2.11880000,20176.10360000,8152.00000000,17275.97560000
0,1633897022087,FTMUSDT,636.00000000,2.11570000,False,2.11640000,0,1m,False,1633897079999,1633897020000,False,2.11570000,3,2.11640000,1346.01920000,620.00000000,1312.16800000
0,1633897024375,FTMUSDT,893.00000000,2.11590000,False,2.11640000,0,1m,False,1633897079999,1633897020000,False,2.11540000,7,2.11640000,1889.79820000,625.00000000,1322.74750000
0,1633897084052,FTMUSDT,1305.00000000,2.11830000,False,2.11890000,0,1m,False,1633897139999,1633897080000,False,2.11800000,10,2.11890000,2764.53970000,273.00000000,578.29590000
0,1633897142443,FTMUSDT,49.00000000,2.11910000,False,2.11910000,0,1m,False,1633897199999,1633897140000,False,2.11870000,2,2.11870000,103.83190000,39.00000000,82.64490000
0,1633897145058,FTMUSDT,235.00000000,2.11880000,False,2.11910000,0,1m,False,1633897199999,1633897140000,False,2.11870000,5,2.11870000,497.92870000,154.00000000,326.30690000
0,1633897147303,FTMUSDT,5166.00000000,2.11870000,False,2.11910000,0,1m,False,1633897199999,1633897140000,False,2.11800000,19,2.11870000,10944.87630000,1987.00000000,4210.06410000
0,1633897202162,FTMUSDT,922.00000000,2.12030000,False,2.12080000,0,1m,False,1633897259999,1633897200000,False,2.12030000,5,2.12030000,1955.24560000,658.00000000,1395.48640000
0,1633897204637,FTMUSDT,18805.00000000,2.12370000,False,2.12370000,0,1m,False,1633897259999,1633897200000,False,2.12020000,70,2.12030000,39905.07710000,15534.00000000,32964.36590000
0,1633897262806,FTMUSDT,489.00000000,2.12140000,False,2.12140000,0,1m,False,1633897319999,1633897260000,False,2.12100000,5,2.12100000,1037.22940000,489.00000000,1037.22940000
0,1633897322332,FTMUSDT,4946.00000000,2.12230000,False,2.12370000,0,1m,False,1633897379999,1633897320000,False,2.12220000,18,2.12330000,10500.41480000,618.00000000,1312.39890000
0,1633897385717,FTMUSDT,1553.00000000,2.12320000,False,2.12370000,0,1m,False,1633897439999,1633897380000,False,2.12320000,6,2.12350000,3297.96050000,1537.00000000,3263.98930000
0,1633897442403,FTMUSDT,1794.00000000,2.11950000,False,2.11950000,0,1m,False,1633897499999,1633897440000,False,2.11840000,10,2.11840000,3802.04560000,1794.00000000,3802.04560000
0,1633897502560,FTMUSDT,290.00000000,2.12020000,False,2.12020000,0,1m,False,1633897559999,1633897500000,False,2.11910000,3,2.11920000,614.76980000,204.00000000,432.52080000
0,1633897563553,FTMUSDT,137.00000000,2.12250000,False,2.12260000,0,1m,False,1633897619999,1633897560000,False,2.12250000,3,2.12250000,290.78340000,14.00000000,29.71590000
0,1633897565558,FTMUSDT,37849.00000000,2.12000000,False,2.12260000,0,1m,False,1633897619999,1633897560000,False,2.12000000,57,2.12250000,80259.32830000,17819.00000000,37777.48880000
0,1633897622490,FTMUSDT,8570.00000000,2.13350000,False,2.13350000,0,1m,False,1633897679999,1633897620000,False,2.13060000,29,2.13140000,18271.97810000,6361.00000000,13563.76710000
0,1633897682907,FTMUSDT,13239.00000000,2.13930000,False,2.14030000,0,1m,False,1633897739999,1633897680000,False,2.13930000,24,2.13930000,28327.66670000,8481.00000000,18148.87730000
0,1633897742310,FTMUSDT,2131.00000000,2.14280000,False,2.14410000,0,1m,False,1633897799999,1633897740000,False,2.14280000,21,2.14300000,4567.25880000,591.00000000,1267.08060000
0,1633897802851,FTMUSDT,1082.00000000,2.14540000,False,2.14570000,0,1m,False,1633897859999,1633897800000,False,2.14450000,11,2.14460000,2320.78670000,99.00000000,212.39880000
0,1633897862255,FTMUSDT,47409.00000000,2.15620000,False,2.15690000,0,1m,False,1633897919999,1633897860000,False,2.15260000,86,2.15260000,102189.68590000,43086.00000000,92873.37180000
