,event_time,symbol,base_volume,close_price,first_trade_id,high_price,ignore,interval,is_closed,kline_close_time,kline_start_time,last_trade_id,low_price,number_of_trades,open_price,quote,taker_by_base_asset_volume,taker_by_quote_asset_volume
0,1633854184669,OMGUSDT,26.20000000,13.96100000,False,13.96100000,0,1m,False,1633854239999,1633854180000,False,13.96100000,4,13.96100000,365.77820000,0.00000000,0.00000000
0,1633854242979,OMGUSDT,524.30000000,13.95900000,False,13.96000000,0,1m,False,1633854299999,1633854240000,False,13.95500000,19,13.96000000,7318.35860000,28.40000000,396.42570000
0,1633854302033,OMGUSDT,9597.30000000,13.65100000,False,13.65600000,0,1m,False,1633854359999,1633854300000,False,13.62000000,230,13.62100000,130847.50490000,7441.70000000,101477.63460000
0,1633854362073,OMGUSDT,7119.50000000,13.86500000,False,13.86700000,0,1m,False,1633854419999,1633854360000,False,13.84000000,1175,13.86200000,98654.77340000,3000.10000000,41580.87890000
0,1633854364103,OMGUSDT,17157.90000000,13.88400000,False,13.88600000,0,1m,False,1633854419999,1633854360000,False,13.84000000,1420,13.86200000,237939.78560000,10709.50000000,148566.60880000
0,1633854422324,OMGUSDT,4106.40000000,13.91400000,False,13.92600000,0,1m,False,1633854479999,1633854420000,False,13.90500000,136,13.91400000,57142.70040000,2432.60000000,33862.63620000
0,1633854482857,OMGUSDT,7902.70000000,13.88500000,False,13.91100000,0,1m,False,1633854539999,1633854480000,False,13.88500000,94,13.89500000,109847.95570000,4862.50000000,67599.88400000
0,1633854542484,OMGUSDT,262.80000000,13.87500000,False,13.87900000,0,1m,False,1633854599999,1633854540000,False,13.87500000,12,13.87800000,3646.94440000,71.30000000,989.57270000
0,1633854602099,OMGUSDT,24898.00000000,13.82500000,False,13.86600000,0,1m,False,1633854659999,1633854600000,False,13.82100000,211,13.86600000,344607.36740000,801.60000000,11089.12640000
0,1633854662297,OMGUSDT,318.70000000,13.85600000,False,13.86000000,0,1m,False,1633854719999,1633854660000,False,13.85400000,13,13.85600000,4416.80290000,284.20000000,3938.77230000
0,1633854722167,OMGUSDT,1620.00000000,13.88900000,False,13.89500000,0,1m,False,1633854779999,1633854720000,False,13.88500000,18,13.89500000,22495.88660000,0.00000000,0.00000000
0,1633854782983,OMGUSDT,716.00000000,13.90800000,False,13.90800000,0,1m,False,1633854839999,1633854780000,False,13.90000000,31,13.90800000,9953.82740000,38.90000000,540.95360000
0,1633854843337,OMGUSDT,7.60000000,13.91600000,False,13.91600000,0,1m,False,1633854899999,1633854840000,False,13.91600000,3,13.91600000,105.76160000,7.60000000,105.76160000
0,1633854902459,OMGUSDT,1117.20000000,13.89800000,False,13.90200000,0,1m,False,1633854959999,1633854900000,False,13.89700000,18,13.90200000,15527.16950000,831.60000000,11557.57680000
0,1633854963614,OMGUSDT,56.50000000,13.89100000,False,13.89300000,0,1m,False,1633855019999,1633854960000,False,13.89100000,5,13.89300000,784.86370000,0.00000000,0.00000000
0,1633855022691,OMGUSDT,35.90000000,13.89600000,False,13.89700000,0,1m,False,1633855079999,1633855020000,False,13.89200000,7,13.89200000,498.83760000,34.50000000,479.38320000
0,1633855087374,OMGUSDT,796.70000000,13.90200000,False,13.90300000,0,1m,False,1633855139999,1633855080000,False,13.89500000,15,13.89500000,11074.80110000,781.50000000,10863.51950000
0,1633855142107,OMGUSDT,36.90000000,13.91000000,False,13.91000000,0,1m,False,1633855199999,1633855140000,False,13.90700000,8,13.90700000,513.25310000,35.60000000,495.17140000
0,1633855203490,OMGUSDT,16.70000000,13.89500000,False,13.89700000,0,1m,False,1633855259999,1633855200000,False,13.89300000,5,13.89700000,232.02730000,1.50000000,20.84250000
0,1633855267447,OMGUSDT,1.50000000,13.90200000,False,13.90200000,0,1m,False,1633855319999,1633855260000,False,13.90200000,1,13.90200000,20.85300000,1.50000000,20.85300000
0,1633855323616,OMGUSDT,650.20000000,13.88900000,False,13.89300000,0,1m,False,1633855379999,1633855320000,False,13.88900000,17,13.89300000,9031.86360000,20.10000000,279.18750000
0,1633855382648,OMGUSDT,341.70000000,13.91100000,False,13.91400000,0,1m,False,1633855439999,1633855380000,False,13.91000000,25,13.91300000,4753.20850000,20.40000000,283.82930000
0,1633855444931,OMGUSDT,10.20000000,13.92800000,False,13.92800000,0,1m,False,1633855499999,1633855440000,False,13.92800000,2,13.92800000,142.06560000,10.20000000,142.06560000
0,1633855503008,OMGUSDT,112.60000000,13.92300000,False,13.92400000,0,1m,False,1633855559999,1633855500000,False,13.91900000,9,13.92200000,1567.37730000,30.50000000,424.57550000
0,1633855562253,OMGUSDT,21.10000000,13.92400000,False,13.93300000,0,1m,False,1633855619999,1633855560000,False,13.92400000,6,13.93300000,293.89690000,1.40000000,19.50620000
0,1633855623411,OMGUSDT,23.60000000,13.91300000,False,13.91500000,0,1m,False,1633855679999,1633855620000,False,13.91300000,3,13.91500000,328.34920000,0.90000000,12.52170000
0,1633855684434,OMGUSDT,33.60000000,13.94000000,False,13.94200000,0,1m,False,1633855739999,1633855680000,False,13.93900000,6,13.94100000,468.39360000,7.20000000,100.38240000
0,1633855742736,OMGUSDT,9.20000000,13.92300000,False,13.92300000,0,1m,False,1633855799999,1633855740000,False,13.92300000,1,13.92300000,128.09160000,9.20000000,128.09160000
0,1633855802126,OMGUSDT,2753.80000000,13.90300000,False,13.90300000,0,1m,False,1633855859999,1633855800000,False,13.89200000,32,13.90100000,38277.34080000,1982.50000000,27557.25440000
0,1633855862889,OMGUSDT,89.90000000,13.90800000,False,13.91400000,0,1m,False,1633855919999,1633855860000,False,13.90800000,5,13.91400000,1250.52600000,0.00000000,0.00000000
0,1633855923202,OMGUSDT,638.20000000,13.88600000,False,13.88600000,0,1m,False,1633855979999,1633855920000,False,13.88100000,14,13.88300000,8861.67240000,585.90000000,8135.63530000
0,1633855984421,OMGUSDT,354.60000000,13.90800000,False,13.90800000,0,1m,False,1633856039999,1633855980000,False,13.90700000,5,13.90700000,4931.42260000,9.20000000,127.94480000
0,1633856042459,OMGUSDT,5286.30000000,13.90400000,False,13.92500000,0,1m,False,1633856099999,1633856040000,False,13.90000000,72,13.92500000,73551.85470000,371.40000000,5163.41140000
0,1633856106760,OMGUSDT,5.00000000,13.90700000,False,13.90700000,0,1m,False,1633856159999,1633856100000,False,13.90700000,3,13.90700000,69.53500000,5.00000000,69.53500000
0,1633856163734,OMGUSDT,697.20000000,13.90200000,False,13.91600000,0,1m,False,1633856219999,1633856160000,False,13.90200000,19,13.91600000,9698.02130000,98.30000000,1367.08240000
0,1633856222074,OMGUSDT,52.80000000,13.87100000,False,13.87100000,0,1m,False,1633856279999,1633856220000,False,13.87100000,5,13.87100000,732.38880000,52.80000000,732.38880000
0,1633856282241,OMGUSDT,76.90000000,13.87500000,False,13.87500000,0,1m,False,1633856339999,1633856280000,False,13.87200000,6,13.87200000,1066.94950000,19.30000000,267.74950000
0,1633856343368,OMGUSDT,314.70000000,13.87400000,False,13.87500000,0,1m,False,1633856399999,1633856340000,False,13.87300000,7,13.87300000,4366.42260000,0.00000000,0.00000000
0,1633856402758,OMGUSDT,14.40000000,13.87500000,False,13.87500000,0,1m,False,1633856459999,1633856400000,False,13.87300000,5,13.87300000,199.78970000,9.70000000,134.58290000
0,1633856462682,OMGUSDT,3396.20000000,13.85000000,False,13.86000000,0,1m,False,1633856519999,1633856460000,False,13.84700000,45,13.85100000,47047.14870000,1239.20000000,17169.86990000
0,1633856522842,OMGUSDT,231.80000000,13.84700000,False,13.84700000,0,1m,False,1633856579999,1633856520000,False,13.84200000,14,13.84200000,3209.18880000,231.80000000,3209.18880000
0,1633856582551,OMGUSDT,19.10000000,13.84800000,False,13.84800000,0,1m,False,1633856639999,1633856580000,False,13.84300000,3,13.84300000,264.41580000,17.70000000,245.02860000
0,1633856643129,OMGUSDT,79.70000000,13.87800000,False,13.87900000,0,1m,False,1633856699999,1633856640000,False,13.87800000,7,13.87900000,1106.08660000,10.00000000,138.79000000
0,1633856707989,OMGUSDT,447.00000000,13.88000000,False,13.88000000,0,1m,False,1633856759999,1633856700000,False,13.87300000,10,13.87300000,6201.34680000,447.00000000,6201.34680000
0,1633856763364,OMGUSDT,53.70000000,13.89400000,False,13.89600000,0,1m,False,1633856819999,1633856760000,False,13.89300000,10,13.89600000,746.16500000,14.30000000,198.71280000
0,1633856823227,OMGUSDT,326.00000000,13.87800000,False,13.88600000,0,1m,False,1633856879999,1633856820000,False,13.87800000,16,13.88600000,4525.04230000,0.90000000,12.49110000
0,1633856884661,OMGUSDT,135.40000000,13.87700000,False,13.87800000,0,1m,False,1633856939999,1633856880000,False,13.87500000,7,13.87500000,1878.96420000,126.00000000,1748.52040000
0,1633856945812,OMGUSDT,627.70000000,13.87700000,False,13.87800000,0,1m,False,1633856999999,1633856940000,False,13.87500000,15,13.87500000,8710.56220000,592.00000000,8215.15330000
0,1633857003925,OMGUSDT,20.50000000,13.86100000,False,13.86200000,0,1m,False,1633857059999,1633857000000,False,13.86100000,5,13.86200000,284.16960000,19.10000000,264.76420000
0,1633857065161,OMGUSDT,43.10000000,13.86900000,False,13.86900000,0,1m,False,1633857119999,1633857060000,False,13.86700000,2,13.86700000,597.69630000,43.10000000,597.69630000
0,1633857124292,OMGUSDT,1039.00000000,13.85800000,False,13.86000000,0,1m,False,1633857179999,1633857120000,False,13.85400000,22,13.85500000,14398.39150000,1026.80000000,14229.35630000
0,1633857182223,OMGUSDT,1274.70000000,13.79000000,False,13.79500000,0,1m,False,1633857239999,1633857180000,False,13.77600000,19,13.77600000,17576.15170000,1273.40000000,17558.22470000
0,1633857242923,OMGUSDT,839.30000000,13.78200000,False,13.79300000,0,1m,False,1633857299999,1633857240000,False,13.78200000,27,13.79300000,11572.19890000,29.80000000,410.94740000
0,1633857302685,OMGUSDT,4700.70000000,13.78500000,False,13.79800000,0,1m,False,1633857359999,1633857300000,False,13.78000000,42,13.79800000,64819.45890000,192.40000000,2651.77740000
0,1633857362479,OMGUSDT,2053.20000000,13.70800000,False,13.70800000,0,1m,False,1633857419999,1633857360000,False,13.69200000,40,13.70100000,28133.31020000,1453.20000000,19914.56430000
0,1633857422209,OMGUSDT,1057.00000000,13.72300000,False,13.73600000,0,1m,False,1633857479999,1633857420000,False,13.72200000,36,13.73200000,14509.42810000,173.30000000,2378.67830000
0,1633857482903,OMGUSDT,988.60000000,13.74000000,False,13.75500000,0,1m,False,1633857539999,1633857480000,False,13.74000000,18,13.75400000,13591.80950000,1.00000000,13.75500000
0,1633857542415,OMGUSDT,98.90000000,13.78000000,False,13.78600000,0,1m,False,1633857599999,1633857540000,False,13.77900000,17,13.78300000,1363.14170000,51.50000000,709.88130000
0,1633857603133,OMGUSDT,92.00000000,13.78500000,False,13.78500000,0,1m,False,1633857659999,1633857600000,False,13.78200000,5,13.78200000,1268.12010000,92.00000000,1268.12010000
0,1633857662296,OMGUSDT,126.20000000,13.80100000,False,13.80500000,0,1m,False,1633857719999,1633857660000,False,13.79700000,15,13.79700000,1741.85670000,68.20000000,941.40120000
0,1633857723067,OMGUSDT,730.30000000,13.80100000,False,13.80600000,0,1m,False,1633857779999,1633857720000,False,13.79700000,25,13.80600000,10077.81320000,573.60000000,7915.59790000
0,1633857782513,OMGUSDT,696.80000000,13.77300000,False,13.78400000,0,1m,False,1633857839999,1633857780000,False,13.77300000,15,13.78400000,9597.92990000,5.50000000,75.81110000
0,1633857843278,OMGUSDT,194.00000000,13.79900000,False,13.79900000,0,1m,False,1633857899999,1633857840000,False,13.79900000,5,13.79900000,2677.00600000,194.00000000,2677.00600000
0,1633857902995,OMGUSDT,301.10000000,13.82000000,False,13.82600000,0,1m,False,1633857959999,1633857900000,False,13.82000000,14,13.82600000,4162.21760000,4.20000000,58.06080000
0,1633857964157,OMGUSDT,375.30000000,13.78300000,False,13.79200000,0,1m,False,1633858019999,1633857960000,False,13.78100000,14,13.79200000,5173.11570000,10.80000000,148.85640000
0,1633858126354,OMGUSDT,5092.00000000,13.77400000,False,13.78100000,0,1m,False,1633858139999,1633858080000,False,13.76000000,276,13.76400000,70110.93860000,2606.00000000,35888.42860000
0,1633858143173,OMGUSDT,1301.80000000,13.78000000,False,13.78600000,0,1m,False,1633858199999,1633858140000,False,13.77900000,25,13.78600000,17939.54740000,862.60000000,11886.62530000
0,1633858204403,OMGUSDT,2084.20000000,13.81200000,False,13.81400000,0,1m,False,1633858259999,1633858200000,False,13.79800000,52,13.81400000,28771.38270000,719.80000000,9939.44320000
0,1633858263099,OMGUSDT,100.90000000,13.78100000,False,13.78900000,0,1m,False,1633858319999,1633858260000,False,13.78100000,11,13.78900000,1390.83790000,0.00000000,0.00000000
0,1633858322224,OMGUSDT,71.80000000,13.77500000,False,13.77500000,0,1m,False,1633858379999,1633858320000,False,13.77500000,4,13.77500000,989.04500000,71.80000000,989.04500000
0,1633858382358,OMGUSDT,5.50000000,13.79400000,False,13.79400000,0,1m,False,1633858439999,1633858380000,False,13.79400000,1,13.79400000,75.86700000,5.50000000,75.86700000
0,1633858444402,OMGUSDT,145.10000000,13.80000000,False,13.80000000,0,1m,False,1633858499999,1633858440000,False,13.79100000,8,13.79100000,2002.08930000,145.10000000,2002.08930000
0,1633858502288,OMGUSDT,563.80000000,13.78500000,False,13.78800000,0,1m,False,1633858559999,1633858500000,False,13.78400000,28,13.78800000,7773.11170000,404.80000000,5581.08560000
0,1633858562603,OMGUSDT,55.70000000,13.79900000,False,13.80200000,0,1m,False,1633858619999,1633858560000,False,13.79800000,8,13.79800000,768.65130000,29.90000000,412.60950000
0,1633858623027,OMGUSDT,219.60000000,13.78100000,False,13.78700000,0,1m,False,1633858679999,1633858620000,False,13.77900000,17,13.78700000,3026.28650000,1.30000000,17.91530000
0,1633858683188,OMGUSDT,301.30000000,13.77200000,False,13.77300000,0,1m,False,1633858739999,1633858680000,False,13.77100000,3,13.77300000,4149.20640000,1.30000000,17.90360000
0,1633858742318,OMGUSDT,56.20000000,13.78600000,False,13.79100000,0,1m,False,1633858799999,1633858740000,False,13.78600000,4,13.79100000,775.03880000,52.00000000,717.13200000
0,1633858803640,OMGUSDT,26.90000000,13.78700000,False,13.79000000,0,1m,False,1633858859999,1633858800000,False,13.78700000,4,13.78900000,370.92990000,0.00000000,0.00000000
0,1633858865668,OMGUSDT,325.10000000,13.78800000,False,13.78800000,0,1m,False,1633858919999,1633858860000,False,13.78100000,5,13.78100000,4480.23530000,325.10000000,4480.23530000
0,1633858927755,OMGUSDT,27.60000000,13.79400000,False,13.79400000,0,1m,False,1633858979999,1633858920000,False,13.79300000,5,13.79300000,380.68830000,19.00000000,262.06850000
0,1633858985020,OMGUSDT,42.60000000,13.78400000,False,13.78500000,0,1m,False,1633859039999,1633858980000,False,13.78400000,8,13.78400000,587.23550000,38.40000000,529.34270000
0,1633859043149,OMGUSDT,248.10000000,13.79500000,False,13.79500000,0,1m,False,1633859099999,1633859040000,False,13.79200000,9,13.79200000,3421.80740000,243.40000000,3356.97280000
0,1633859103321,OMGUSDT,1.00000000,13.78600000,False,13.78600000,0,1m,False,1633859159999,1633859100000,False,13.78600000,1,13.78600000,13.78600000,1.00000000,13.78600000
0,1633859163219,OMGUSDT,147.90000000,13.79900000,False,13.80600000,0,1m,False,1633859219999,1633859160000,False,13.79900000,15,13.80600000,2041.25630000,1.50000000,20.69850000
0,1633859224714,OMGUSDT,31.90000000,13.79900000,False,13.79900000,0,1m,False,1633859279999,1633859220000,False,13.79800000,6,13.79800000,440.17620000,20.00000000,275.98000000
0,1633859287894,OMGUSDT,134.90000000,13.79800000,False,13.80300000,0,1m,False,1633859339999,1633859280000,False,13.79800000,11,13.80300000,1861.96910000,0.00000000,0.00000000
0,1633859344043,OMGUSDT,6.90000000,13.80000000,False,13.80100000,0,1m,False,1633859399999,1633859340000,False,13.80000000,2,13.80100000,95.22100000,1.00000000,13.80100000
0,1633859405124,OMGUSDT,12.20000000,13.80600000,False,13.80600000,0,1m,False,1633859459999,1633859400000,False,13.80300000,5,13.80300000,168.40050000,12.20000000,168.40050000
0,1633859466354,OMGUSDT,6.30000000,13.82700000,False,13.82700000,0,1m,False,1633859519999,1633859460000,False,13.82700000,2,13.82700000,87.11010000,6.30000000,87.11010000
0,1633859526534,OMGUSDT,859.40000000,13.82000000,False,13.82000000,0,1m,False,1633859579999,1633859520000,False,13.81500000,14,13.81500000,11875.31370000,776.20000000,10725.48970000
0,1633859587721,OMGUSDT,14.20000000,13.82200000,False,13.82300000,0,1m,False,1633859639999,1633859580000,False,13.82200000,5,13.82300000,196.27990000,0.00000000,0.00000000
0,1633859642339,OMGUSDT,6.70000000,13.82300000,False,13.82300000,0,1m,False,1633859699999,1633859640000,False,13.82300000,3,13.82300000,92.61410000,0.00000000,0.00000000
0,1633859710090,OMGUSDT,192.00000000,13.81200000,False,13.81200000,0,1m,False,1633859759999,1633859700000,False,13.81200000,2,13.81200000,2651.90400000,0.00000000,0.00000000
0,1633859764252,OMGUSDT,6.00000000,13.84000000,False,13.84000000,0,1m,False,1633859819999,1633859760000,False,13.84000000,1,13.84000000,83.04000000,0.00000000,0.00000000
0,1633859823473,OMGUSDT,22.80000000,13.84100000,False,13.84400000,0,1m,False,1633859879999,1633859820000,False,13.84100000,8,13.84400000,315.61840000,0.00000000,0.00000000
0,1633859882675,OMGUSDT,432.70000000,13.84300000,False,13.84400000,0,1m,False,1633859939999,1633859880000,False,13.84300000,7,13.84400000,5990.29590000,0.00000000,0.00000000
0,1633859942901,OMGUSDT,16.40000000,13.83700000,False,13.83800000,0,1m,False,1633859999999,1633859940000,False,13.83700000,2,13.83800000,226.92720000,0.00000000,0.00000000
0,1633860002849,OMGUSDT,5.20000000,13.84200000,False,13.84300000,0,1m,False,1633860059999,1633860000000,False,13.84100000,3,13.84100000,71.97920000,3.80000000,52.60040000
0,1633860064348,OMGUSDT,476.00000000,13.83900000,False,13.83900000,0,1m,False,1633860119999,1633860060000,False,13.83900000,3,13.83900000,6587.36400000,476.00000000,6587.36400000
0,1633860122530,OMGUSDT,40.80000000,13.82900000,False,13.83000000,0,1m,False,1633860179999,1633860120000,False,13.82900000,4,13.83000000,564.22460000,0.00000000,0.00000000
0,1633860183540,OMGUSDT,9.80000000,13.81600000,False,13.81700000,0,1m,False,1633860239999,1633860180000,False,13.81600000,4,13.81700000,135.39960000,0.00000000,0.00000000
0,1633860246827,OMGUSDT,102.30000000,13.82500000,False,13.82700000,0,1m,False,1633860299999,1633860240000,False,13.82500000,8,13.82600000,1414.39460000,20.00000000,276.52000000
0,1633860302992,OMGUSDT,1202.70000000,13.82100000,False,13.82500000,0,1m,False,1633860359999,1633860300000,False,13.81700000,30,13.81700000,16622.97390000,1179.10000000,16296.79130000
0,1633860363165,OMGUSDT,216.00000000,13.82100000,False,13.82100000,0,1m,False,1633860419999,1633860360000,False,13.82000000,3,13.82000000,2985.32880000,208.80000000,2885.82480000
0,1633860427326,OMGUSDT,131.40000000,13.81300000,False,13.81800000,0,1m,False,1633860479999,1633860420000,False,13.81300000,9,13.81800000,1815.24310000,0.00000000,0.00000000
0,1633860482528,OMGUSDT,496.70000000,13.83000000,False,13.83100000,0,1m,False,1633860539999,1633860480000,False,13.82800000,6,13.82800000,6868.85960000,488.50000000,6755.45220000
0,1633860543720,OMGUSDT,22.80000000,13.83100000,False,13.83100000,0,1m,False,1633860599999,1633860540000,False,13.83100000,3,13.83100000,315.34680000,0.00000000,0.00000000
0,1633860604318,OMGUSDT,342.90000000,13.84800000,False,13.84800000,0,1m,False,1633860659999,1633860600000,False,13.84800000,7,13.84800000,4748.47920000,0.00000000,0.00000000
0,1633860662090,OMGUSDT,12.30000000,13.83800000,False,13.83800000,0,1m,False,1633860719999,1633860660000,False,13.83800000,1,13.83800000,170.20740000,0.00000000,0.00000000
0,1633860724257,OMGUSDT,68.00000000,13.82400000,False,13.82400000,0,1m,False,1633860779999,1633860720000,False,13.82300000,5,13.82300000,939.97030000,68.00000000,939.97030000
0,1633860783455,OMGUSDT,87.40000000,13.84400000,False,13.84700000,0,1m,False,1633860839999,1633860780000,False,13.84100000,11,13.84700000,1210.01130000,22.00000000,304.56080000
0,1633860846631,OMGUSDT,354.90000000,13.84400000,False,13.84400000,0,1m,False,1633860899999,1633860840000,False,13.83600000,17,13.83600000,4911.69880000,330.20000000,4569.75200000
0,1633860902814,OMGUSDT,180.80000000,13.84200000,False,13.84300000,0,1m,False,1633860959999,1633860900000,False,13.84200000,4,13.84300000,2502.64420000,0.00000000,0.00000000
0,1633860965012,OMGUSDT,36.90000000,13.84300000,False,13.84300000,0,1m,False,1633861019999,1633860960000,False,13.84300000,3,13.84300000,510.80670000,36.90000000,510.80670000
0,1633861023182,OMGUSDT,17.30000000,13.85300000,False,13.85300000,0,1m,False,1633861079999,1633861020000,False,13.85200000,3,13.85200000,239.65420000,17.30000000,239.65420000
0,1633861083347,OMGUSDT,30.20000000,13.85500000,False,13.85500000,0,1m,False,1633861139999,1633861080000,False,13.85300000,5,13.85300000,418.39230000,30.20000000,418.39230000
0,1633861145472,OMGUSDT,22.50000000,13.84200000,False,13.84300000,0,1m,False,1633861199999,1633861140000,False,13.84200000,4,13.84300000,311.44640000,0.00000000,0.00000000
0,1633861216112,OMGUSDT,379.30000000,13.85400000,False,13.86000000,0,1m,False,1633861259999,1633861200000,False,13.84600000,21,13.84600000,5254.38740000,279.90000000,3877.39800000
0,1633861269829,OMGUSDT,0.00000000,13.85000000,False,13.85000000,0,1m,False,1633861319999,1633861260000,False,13.85000000,0,13.85000000,0.00000000,0.00000000,0.00000000
0,1633861323022,OMGUSDT,322.90000000,13.85700000,False,13.86100000,0,1m,False,1633861379999,1633861320000,False,13.85600000,15,13.86100000,4474.52860000,11.50000000,159.37580000
0,1633861384244,OMGUSDT,5.40000000,13.85500000,False,13.85600000,0,1m,False,1633861439999,1633861380000,False,13.85500000,2,13.85600000,74.82120000,4.20000000,58.19520000
0,1633861442185,OMGUSDT,2355.10000000,13.88200000,False,13.89000000,0,1m,False,1633861499999,1633861440000,False,13.88100000,50,13.89000000,32707.58760000,802.90000000,11152.28100000
0,1633861503235,OMGUSDT,234.10000000,13.87500000,False,13.87700000,0,1m,False,1633861559999,1633861500000,False,13.87400000,10,13.87700000,3247.99960000,69.40000000,962.92500000
0,1633861562715,OMGUSDT,450.80000000,13.88100000,False,13.88200000,0,1m,False,1633861619999,1633861560000,False,13.88100000,9,13.88200000,6257.95230000,53.30000000,739.85730000
0,1633861629864,OMGUSDT,0.20000000,13.85100000,False,13.85100000,0,1m,False,1633861679999,1633861620000,False,13.85100000,1,13.85100000,2.77020000,0.20000000,2.77020000
0,1633861684653,OMGUSDT,11.00000000,13.87600000,False,13.87900000,0,1m,False,1633861739999,1633861680000,False,13.87600000,3,13.87900000,152.66480000,0.00000000,0.00000000
0,1633861743263,OMGUSDT,41.60000000,13.87100000,False,13.87300000,0,1m,False,1633861799999,1633861740000,False,13.87100000,3,13.87300000,577.04680000,35.00000000,485.48500000
0,1633861804463,OMGUSDT,3.70000000,13.88600000,False,13.88600000,0,1m,False,1633861859999,1633861800000,False,13.88600000,1,13.88600000,51.37820000,3.70000000,51.37820000
0,1633861866591,OMGUSDT,1815.20000000,13.88500000,False,13.88600000,0,1m,False,1633861919999,1633861860000,False,13.87700000,18,13.87700000,25202.11310000,1811.00000000,25143.79470000
0,1633861922732,OMGUSDT,25.80000000,13.85800000,False,13.85800000,0,1m,False,1633861979999,1633861920000,False,13.85800000,2,13.85800000,357.53640000,0.00000000,0.00000000
0,1633861984879,OMGUSDT,19.80000000,13.87100000,False,13.87300000,0,1m,False,1633862039999,1633861980000,False,13.87100000,4,13.87300000,274.66560000,9.20000000,127.63160000
0,1633862047076,OMGUSDT,10.20000000,13.87800000,False,13.87800000,0,1m,False,1633862099999,1633862040000,False,13.87800000,2,13.87800000,141.55560000,10.20000000,141.55560000
0,1633862104234,OMGUSDT,1.90000000,13.86500000,False,13.86600000,0,1m,False,1633862159999,1633862100000,False,13.86500000,2,13.86600000,26.34440000,0.90000000,12.47940000
0,1633862163415,OMGUSDT,2.10000000,13.86400000,False,13.86400000,0,1m,False,1633862219999,1633862160000,False,13.86400000,2,13.86400000,29.11440000,2.10000000,29.11440000
0,1633862228596,OMGUSDT,4.60000000,13.87900000,False,13.87900000,0,1m,False,1633862279999,1633862220000,False,13.87900000,2,13.87900000,63.84340000,4.60000000,63.84340000
0,1633862289780,OMGUSDT,0.00000000,13.87000000,False,13.87000000,0,1m,False,1633862339999,1633862280000,False,13.87000000,0,13.87000000,0.00000000,0.00000000,0.00000000
0,1633862343883,OMGUSDT,1319.50000000,13.86500000,False,13.87200000,0,1m,False,1633862399999,1633862340000,False,13.86500000,16,13.87200000,18297.40310000,0.00000000,0.00000000
0,1633862404038,OMGUSDT,0.80000000,13.85500000,False,13.85500000,0,1m,False,1633862459999,1633862400000,False,13.85500000,1,13.85500000,11.08400000,0.00000000,0.00000000
